platform	target	subtarget	device	name	soc	edition	channel	max_feature
mtk	mediatek	mt7629	iptime_a6004mx	ipTIME A6004MX	mt7629	open	lts	core
mtk	mediatek	mt7629	linksys_ea7500-v3	Linksys EA7500 v3	mt7629	open	edge	core
mtk	mediatek	mt7629	linksys_ea7500-v3	Linksys EA7500 v3	mt7629	open	lts	core
mtk	mediatek	mt7629	mediatek_mt7629-rfb	MediaTek MT7629 rfb AP	mt7629	open	edge	core
mtk	mediatek	mt7629	mediatek_mt7629-rfb	MediaTek MT7629 rfb AP	mt7629	open	lts	core
mtk	mediatek	mt7629	netgear_ex6250-v2	NETGEAR EX6250 v2	mt7629	open	edge	core
mtk	mediatek	mt7629	netgear_ex6250-v2	NETGEAR EX6250 v2	mt7629	open	lts	core
mtk	mediatek	mt7629	tplink_eap225-v5	TP-Link EAP225 v5	mt7629	open	edge	core
mtk	mediatek	mt7629	tplink_eap225-v5	TP-Link EAP225 v5	mt7629	open	lts	core
mtk	ramips	mt7620	aigale_ai-br100	Aigale Ai-BR100	mt7620a	open	edge	core
mtk	ramips	mt7620	aigale_ai-br100	Aigale Ai-BR100	mt7620a	open	lts	core
mtk	ramips	mt7620	alfa-network_ac1200rm	ALFA Network AC1200RM	mt7620a	open	edge	core
mtk	ramips	mt7620	alfa-network_ac1200rm	ALFA Network AC1200RM	mt7620a	open	lts	core
mtk	ramips	mt7620	alfa-network_r36m-e4g	ALFA Network R36M-E4G	mt7620a	open	edge	core
mtk	ramips	mt7620	alfa-network_r36m-e4g	ALFA Network R36M-E4G	mt7620a	open	lts	core
mtk	ramips	mt7620	alfa-network_tube-e4g	ALFA Network Tube-E4G	mt7620a	open	edge	core
mtk	ramips	mt7620	alfa-network_tube-e4g	ALFA Network Tube-E4G	mt7620a	open	lts	core
mtk	ramips	mt7620	ampedwireless_b1200ex	Amped Wireless B1200EX	mt7620a	open	edge	core
mtk	ramips	mt7620	ampedwireless_b1200ex	Amped Wireless B1200EX	mt7620a	open	lts	core
mtk	ramips	mt7620	asus_rp-n53	ASUS RP-N53	mt7620a	open	edge	core
mtk	ramips	mt7620	asus_rp-n53	ASUS RP-N53	mt7620a	open	lts	core
mtk	ramips	mt7620	asus_rt-ac51u	ASUS RT-AC51U	mt7620a	open	edge	core
mtk	ramips	mt7620	asus_rt-ac51u	ASUS RT-AC51U	mt7620a	open	lts	core
mtk	ramips	mt7620	asus_rt-ac54u	ASUS RT-AC54U	mt7620a	open	edge	core
mtk	ramips	mt7620	asus_rt-ac54u	ASUS RT-AC54U	mt7620a	open	lts	core
mtk	ramips	mt7620	asus_rt-n12p	ASUS RT-N11P/RT-N12+/RT-N12Eb1	mt7620n	open	edge	core
mtk	ramips	mt7620	asus_rt-n12p	ASUS RT-N11P/RT-N12+/RT-N12Eb1	mt7620n	open	lts	core
mtk	ramips	mt7620	asus_rt-n14u	ASUS RT-N14u	mt7620n	open	edge	core
mtk	ramips	mt7620	asus_rt-n14u	ASUS RT-N14u	mt7620n	open	lts	core
mtk	ramips	mt7620	bdcom_wap2100-sk	BDCOM WAP2100-SK (ZTE ZXECS EBG3130)	mt7620a	open	edge	core
mtk	ramips	mt7620	bdcom_wap2100-sk	BDCOM WAP2100-SK (ZTE ZXECS EBG3130)	mt7620a	open	lts	core
mtk	ramips	mt7620	bolt_bl100	Bolt BL100	mt7620a	open	edge	core
mtk	ramips	mt7620	bolt_bl100	Bolt BL100	mt7620a	open	lts	core
mtk	ramips	mt7620	bolt_bl201	Bolt BL201	mt7620a	open	edge	core
mtk	ramips	mt7620	bolt_bl201	Bolt BL201	mt7620a	open	lts	core
mtk	ramips	mt7620	buffalo_whr-1166d	Buffalo WHR-1166D	mt7620a	open	edge	core
mtk	ramips	mt7620	buffalo_whr-1166d	Buffalo WHR-1166D	mt7620a	open	lts	core
mtk	ramips	mt7620	buffalo_whr-300hp2	Buffalo WHR-300HP2	mt7620a	open	edge	core
mtk	ramips	mt7620	buffalo_whr-300hp2	Buffalo WHR-300HP2	mt7620a	open	lts	core
mtk	ramips	mt7620	buffalo_whr-600d	Buffalo WHR-600D	mt7620a	open	edge	core
mtk	ramips	mt7620	buffalo_whr-600d	Buffalo WHR-600D	mt7620a	open	lts	core
mtk	ramips	mt7620	buffalo_wmr-300	Buffalo WMR-300	mt7620n	open	edge	core
mtk	ramips	mt7620	buffalo_wmr-300	Buffalo WMR-300	mt7620n	open	lts	core
mtk	ramips	mt7620	comfast_cf-wr800n	Comfast CF-WR800N	mt7620n	open	edge	core
mtk	ramips	mt7620	comfast_cf-wr800n	Comfast CF-WR800N	mt7620n	open	lts	core
mtk	ramips	mt7620	devolo_rac	devolo WiFi Repeater ac	mt7620a	open	edge	core
mtk	ramips	mt7620	devolo_rac	devolo WiFi Repeater ac	mt7620a	open	lts	core
mtk	ramips	mt7620	dlink_dch-m225	D-Link DCH-M225	mt7620a	open	edge	core
mtk	ramips	mt7620	dlink_dch-m225	D-Link DCH-M225	mt7620a	open	lts	core
mtk	ramips	mt7620	dlink_dir-510l	D-Link DIR-510L	mt7620a	open	edge	core
mtk	ramips	mt7620	dlink_dir-510l	D-Link DIR-510L	mt7620a	open	lts	core
mtk	ramips	mt7620	dlink_dir-806a-b1	D-Link DIR-806A B1	mt7620a	open	edge	core
mtk	ramips	mt7620	dlink_dir-806a-b1	D-Link DIR-806A B1	mt7620a	open	lts	core
mtk	ramips	mt7620	dlink_dir-810l	D-Link DIR-810L	mt7620a	open	edge	core
mtk	ramips	mt7620	dlink_dir-810l	D-Link DIR-810L	mt7620a	open	lts	core
mtk	ramips	mt7620	dlink_dwr-116-a1	D-Link DWR-116 A1/A2	mt7620n	open	edge	core
mtk	ramips	mt7620	dlink_dwr-116-a1	D-Link DWR-116 A1/A2	mt7620n	open	lts	core
mtk	ramips	mt7620	dlink_dwr-118-a1	D-Link DWR-118 A1	mt7620a	open	edge	core
mtk	ramips	mt7620	dlink_dwr-118-a1	D-Link DWR-118 A1	mt7620a	open	lts	core
mtk	ramips	mt7620	dlink_dwr-118-a2	D-Link DWR-118 A2	mt7620a	open	edge	core
mtk	ramips	mt7620	dlink_dwr-118-a2	D-Link DWR-118 A2	mt7620a	open	lts	core
mtk	ramips	mt7620	dlink_dwr-921-c1	D-Link DWR-921 C1	mt7620n	open	edge	core
mtk	ramips	mt7620	dlink_dwr-921-c1	D-Link DWR-921 C1	mt7620n	open	lts	core
mtk	ramips	mt7620	dlink_dwr-921-c3	D-Link DWR-921 C3	mt7620n	open	edge	core
mtk	ramips	mt7620	dlink_dwr-921-c3	D-Link DWR-921 C3	mt7620n	open	lts	core
mtk	ramips	mt7620	dlink_dwr-922-e2	D-Link DWR-922 E2	mt7620n	open	edge	core
mtk	ramips	mt7620	dlink_dwr-922-e2	D-Link DWR-922 E2	mt7620n	open	lts	core
mtk	ramips	mt7620	dlink_dwr-960	D-Link DWR-960	mt7620a	open	edge	core
mtk	ramips	mt7620	dlink_dwr-960	D-Link DWR-960	mt7620a	open	lts	core
mtk	ramips	mt7620	dlink_dwr-961-a1	D-Link DWR-961 A1	mt7620a	open	edge	core
mtk	ramips	mt7620	dlink_dwr-961-a1	D-Link DWR-961 A1	mt7620a	open	lts	core
mtk	ramips	mt7620	domywifi_dm202	DomyWifi DM202	mt7620a	open	edge	core
mtk	ramips	mt7620	domywifi_dm202	DomyWifi DM202	mt7620a	open	lts	core
mtk	ramips	mt7620	domywifi_dm203	DomyWifi DM203	mt7620a	open	edge	core
mtk	ramips	mt7620	domywifi_dm203	DomyWifi DM203	mt7620a	open	lts	core
mtk	ramips	mt7620	domywifi_dw22d	DomyWifi DW22D	mt7620a	open	edge	core
mtk	ramips	mt7620	domywifi_dw22d	DomyWifi DW22D	mt7620a	open	lts	core
mtk	ramips	mt7620	dovado_tiny-ac	Dovado Tiny AC	mt7620a	open	edge	core
mtk	ramips	mt7620	dovado_tiny-ac	Dovado Tiny AC	mt7620a	open	lts	core
mtk	ramips	mt7620	edimax_br-6208ac-v2	Edimax BR-6208AC V2	mt7620a	open	edge	core
mtk	ramips	mt7620	edimax_br-6208ac-v2	Edimax BR-6208AC V2	mt7620a	open	lts	core
mtk	ramips	mt7620	edimax_br-6478ac-v2	Edimax BR-6478AC V2	mt7620a	open	edge	core
mtk	ramips	mt7620	edimax_br-6478ac-v2	Edimax BR-6478AC V2	mt7620a	open	lts	core
mtk	ramips	mt7620	edimax_ew-7476rpc	Edimax EW-7476RPC	mt7620a	open	edge	core
mtk	ramips	mt7620	edimax_ew-7476rpc	Edimax EW-7476RPC	mt7620a	open	lts	core
mtk	ramips	mt7620	edimax_ew-7478ac	Edimax EW-7478AC	mt7620a	open	edge	core
mtk	ramips	mt7620	edimax_ew-7478ac	Edimax EW-7478AC	mt7620a	open	lts	core
mtk	ramips	mt7620	edimax_ew-7478apc	Edimax EW-7478APC	mt7620a	open	edge	core
mtk	ramips	mt7620	edimax_ew-7478apc	Edimax EW-7478APC	mt7620a	open	lts	core
mtk	ramips	mt7620	elecom_wrh-300cr	Elecom WRH-300CR	mt7620n	open	edge	core
mtk	ramips	mt7620	elecom_wrh-300cr	Elecom WRH-300CR	mt7620n	open	lts	core
mtk	ramips	mt7620	engenius_epg600	EnGenius EPG600	mt7620a	open	edge	core
mtk	ramips	mt7620	engenius_epg600	EnGenius EPG600	mt7620a	open	lts	core
mtk	ramips	mt7620	engenius_esr600	EnGenius ESR600	mt7620a	open	edge	core
mtk	ramips	mt7620	engenius_esr600	EnGenius ESR600	mt7620a	open	lts	core
mtk	ramips	mt7620	fon_fon2601	Fon FON2601	mt7620a	open	edge	core
mtk	ramips	mt7620	fon_fon2601	Fon FON2601	mt7620a	open	lts	core
mtk	ramips	mt7620	glinet_gl-mt300a	GL.iNet GL-MT300A	mt7620a	open	edge	core
mtk	ramips	mt7620	glinet_gl-mt300a	GL.iNet GL-MT300A	mt7620a	open	lts	core
mtk	ramips	mt7620	glinet_gl-mt300n	GL.iNet GL-MT300N	mt7620a	open	edge	core
mtk	ramips	mt7620	glinet_gl-mt300n	GL.iNet GL-MT300N	mt7620a	open	lts	core
mtk	ramips	mt7620	glinet_gl-mt750	GL.iNet GL-MT750	mt7620a	open	edge	core
mtk	ramips	mt7620	glinet_gl-mt750	GL.iNet GL-MT750	mt7620a	open	lts	core
mtk	ramips	mt7620	head-weblink_hdrm200	Head Weblink HDRM2000	mt7620a	open	edge	core
mtk	ramips	mt7620	head-weblink_hdrm200	Head Weblink HDRM2000	mt7620a	open	lts	core
mtk	ramips	mt7620	hiwifi_hc5661	HiWiFi HC5661	mt7620a	open	edge	core
mtk	ramips	mt7620	hiwifi_hc5661	HiWiFi HC5661	mt7620a	open	lts	core
mtk	ramips	mt7620	hiwifi_hc5761	HiWiFi HC5761	mt7620a	open	edge	core
mtk	ramips	mt7620	hiwifi_hc5761	HiWiFi HC5761	mt7620a	open	lts	core
mtk	ramips	mt7620	hiwifi_hc5861	HiWiFi HC5861	mt7620a	open	edge	core
mtk	ramips	mt7620	hiwifi_hc5861	HiWiFi HC5861	mt7620a	open	lts	core
mtk	ramips	mt7620	hnet_c108	HNET C108	mt7620a	open	edge	core
mtk	ramips	mt7620	hnet_c108	HNET C108	mt7620a	open	lts	core
mtk	ramips	mt7620	hongdian_h8922-v30	Hongdian H8922 v30	mt7620a	open	edge	core
mtk	ramips	mt7620	hongdian_h8922-v30	Hongdian H8922 v30	mt7620a	open	lts	core
mtk	ramips	mt7620	hootoo_ht-tm05	HooToo HT-TM05	mt7620n	open	edge	core
mtk	ramips	mt7620	hootoo_ht-tm05	HooToo HT-TM05	mt7620n	open	lts	core
mtk	ramips	mt7620	humax_e2	HUMAX E2	mt7620a	open	edge	core
mtk	ramips	mt7620	humax_e2	HUMAX E2	mt7620a	open	lts	core
mtk	ramips	mt7620	iodata_wn-ac1167gr	I-O DATA WN-AC1167GR	mt7620a	open	edge	core
mtk	ramips	mt7620	iodata_wn-ac1167gr	I-O DATA WN-AC1167GR	mt7620a	open	lts	core
mtk	ramips	mt7620	iodata_wn-ac733gr3	I-O DATA WN-AC733GR3	mt7620a	open	edge	core
mtk	ramips	mt7620	iodata_wn-ac733gr3	I-O DATA WN-AC733GR3	mt7620a	open	lts	core
mtk	ramips	mt7620	iptime_a1004ns	ipTIME A1004ns	mt7620a	open	edge	core
mtk	ramips	mt7620	iptime_a1004ns	ipTIME A1004ns	mt7620a	open	lts	core
mtk	ramips	mt7620	iptime_a104ns	ipTIME A104ns	mt7620a	open	edge	core
mtk	ramips	mt7620	iptime_a104ns	ipTIME A104ns	mt7620a	open	lts	core
mtk	ramips	mt7620	kimax_u25awf-h1	Kimax U25AWF H1	mt7620a	open	edge	core
mtk	ramips	mt7620	kimax_u25awf-h1	Kimax U25AWF H1	mt7620a	open	lts	core
mtk	ramips	mt7620	kimax_u35wf	Kimax U35WF	mt7620n	open	edge	core
mtk	ramips	mt7620	kimax_u35wf	Kimax U35WF	mt7620n	open	lts	core
mtk	ramips	mt7620	kingston_mlw221	Kingston MLW221	mt7620n	open	edge	core
mtk	ramips	mt7620	kingston_mlw221	Kingston MLW221	mt7620n	open	lts	core
mtk	ramips	mt7620	kingston_mlwg2	Kingston MLWG2	mt7620n	open	edge	core
mtk	ramips	mt7620	kingston_mlwg2	Kingston MLWG2	mt7620n	open	lts	core
mtk	ramips	mt7620	lava_lr-25g001	LAVA LR-25G001	mt7620a	open	edge	core
mtk	ramips	mt7620	lava_lr-25g001	LAVA LR-25G001	mt7620a	open	lts	core
mtk	ramips	mt7620	lb-link_bl-w1200	LB-Link BL-W1200	mt7620a	open	edge	core
mtk	ramips	mt7620	lb-link_bl-w1200	LB-Link BL-W1200	mt7620a	open	lts	core
mtk	ramips	mt7620	lenovo_newifi-y1	Lenovo Y1	mt7620a	open	edge	core
mtk	ramips	mt7620	lenovo_newifi-y1	Lenovo Y1	mt7620a	open	lts	core
mtk	ramips	mt7620	lenovo_newifi-y1s	Lenovo Y1S	mt7620a	open	edge	core
mtk	ramips	mt7620	lenovo_newifi-y1s	Lenovo Y1S	mt7620a	open	lts	core
mtk	ramips	mt7620	linksys_e1700	Linksys E1700	mt7620a	open	edge	core
mtk	ramips	mt7620	linksys_e1700	Linksys E1700	mt7620a	open	lts	core
mtk	ramips	mt7620	microduino_microwrt	Microduino MicroWRT	mt7620a	open	edge	core
mtk	ramips	mt7620	microduino_microwrt	Microduino MicroWRT	mt7620a	open	lts	core
mtk	ramips	mt7620	netcore_nw5212	Netcore NW5212	mt7620a	open	edge	core
mtk	ramips	mt7620	netcore_nw5212	Netcore NW5212	mt7620a	open	lts	core
mtk	ramips	mt7620	netgear_ex2700	NETGEAR EX2700	mt7620a	open	edge	core
mtk	ramips	mt7620	netgear_ex2700	NETGEAR EX2700	mt7620a	open	lts	core
mtk	ramips	mt7620	netgear_ex3700	NETGEAR EX3700/EX3800	mt7620a	open	edge	core
mtk	ramips	mt7620	netgear_ex3700	NETGEAR EX3700/EX3800	mt7620a	open	lts	core
mtk	ramips	mt7620	netgear_ex6120	NETGEAR EX6120	mt7620a	open	edge	core
mtk	ramips	mt7620	netgear_ex6120	NETGEAR EX6120	mt7620a	open	lts	core
mtk	ramips	mt7620	netgear_ex6130	NETGEAR EX6130	mt7620a	open	edge	core
mtk	ramips	mt7620	netgear_ex6130	NETGEAR EX6130	mt7620a	open	lts	core
mtk	ramips	mt7620	netgear_jwnr2010-v5	JWNR2010 v5	mt7620n	open	edge	core
mtk	ramips	mt7620	netgear_jwnr2010-v5	JWNR2010 v5	mt7620n	open	lts	core
mtk	ramips	mt7620	netgear_pr2000	PR2000	mt7620n	open	edge	core
mtk	ramips	mt7620	netgear_pr2000	PR2000	mt7620n	open	lts	core
mtk	ramips	mt7620	netgear_wn3000rp-v3	NETGEAR WN3000RP v3	mt7620a	open	edge	core
mtk	ramips	mt7620	netgear_wn3000rp-v3	NETGEAR WN3000RP v3	mt7620a	open	lts	core
mtk	ramips	mt7620	netgear_wn3100rp-v2	NETGEAR WN3100RP v2	mt7620a	open	edge	core
mtk	ramips	mt7620	netgear_wn3100rp-v2	NETGEAR WN3100RP v2	mt7620a	open	lts	core
mtk	ramips	mt7620	netis_wf2770	NETIS WF2770	mt7620a	open	edge	core
mtk	ramips	mt7620	netis_wf2770	NETIS WF2770	mt7620a	open	lts	core
mtk	ramips	mt7620	nexx_wt3020-4m	Nexx WT3020 4M	mt7620n	open	edge	core
mtk	ramips	mt7620	nexx_wt3020-4m	Nexx WT3020 4M	mt7620n	open	lts	core
mtk	ramips	mt7620	nexx_wt3020-8m	Nexx WT3020 8M	mt7620n	open	edge	core
mtk	ramips	mt7620	nexx_wt3020-8m	Nexx WT3020 8M	mt7620n	open	lts	core
mtk	ramips	mt7620	ohyeah_oy-0001	Oh Yeah OY-0001	mt7620a	open	edge	core
mtk	ramips	mt7620	ohyeah_oy-0001	Oh Yeah OY-0001	mt7620a	open	lts	core
mtk	ramips	mt7620	phicomm_k2-v22.4	Phicomm K2 v22.4 or older	mt7620a	open	edge	core
mtk	ramips	mt7620	phicomm_k2-v22.4	Phicomm K2 v22.4 or older	mt7620a	open	lts	core
mtk	ramips	mt7620	phicomm_k2-v22.5	Phicomm K2 v22.5 or newer	mt7620a	open	edge	core
mtk	ramips	mt7620	phicomm_k2-v22.5	Phicomm K2 v22.5 or newer	mt7620a	open	lts	core
mtk	ramips	mt7620	phicomm_k2g	Phicomm K2G	mt7620a	open	edge	core
mtk	ramips	mt7620	phicomm_k2g	Phicomm K2G	mt7620a	open	lts	core
mtk	ramips	mt7620	phicomm_psg1208	Phicomm PSG1208	mt7620a	open	edge	core
mtk	ramips	mt7620	phicomm_psg1208	Phicomm PSG1208	mt7620a	open	lts	core
mtk	ramips	mt7620	phicomm_psg1218b	Phicomm PSG1218 Bx	mt7620a	open	edge	core
mtk	ramips	mt7620	phicomm_psg1218b	Phicomm PSG1218 Bx	mt7620a	open	lts	core
mtk	ramips	mt7620	planex_cs-qr10	Planex CS-QR10	mt7620a	open	edge	core
mtk	ramips	mt7620	planex_cs-qr10	Planex CS-QR10	mt7620a	open	lts	core
mtk	ramips	mt7620	planex_db-wrt01	Planex DB-WRT01	mt7620a	open	edge	core
mtk	ramips	mt7620	planex_db-wrt01	Planex DB-WRT01	mt7620a	open	lts	core
mtk	ramips	mt7620	planex_mzk-750dhp	Planex MZK-750DHP	mt7620a	open	edge	core
mtk	ramips	mt7620	planex_mzk-750dhp	Planex MZK-750DHP	mt7620a	open	lts	core
mtk	ramips	mt7620	planex_mzk-ex300np	Planex MZK-EX300NP	mt7620a	open	edge	core
mtk	ramips	mt7620	planex_mzk-ex300np	Planex MZK-EX300NP	mt7620a	open	lts	core
mtk	ramips	mt7620	planex_mzk-ex750np	Planex MZK-EX750NP	mt7620a	open	edge	core
mtk	ramips	mt7620	planex_mzk-ex750np	Planex MZK-EX750NP	mt7620a	open	lts	core
mtk	ramips	mt7620	ralink_mt7620a-evb	MediaTek MT7620a EVB	mt7620a	open	edge	core
mtk	ramips	mt7620	ralink_mt7620a-evb	MediaTek MT7620a EVB	mt7620a	open	lts	core
mtk	ramips	mt7620	ralink_mt7620a-mt7530-evb	MediaTek MT7620a + MT7530 EVB	mt7620a	open	edge	core
mtk	ramips	mt7620	ralink_mt7620a-mt7530-evb	MediaTek MT7620a + MT7530 EVB	mt7620a	open	lts	core
mtk	ramips	mt7620	ralink_mt7620a-mt7610e-evb	MediaTek MT7620a + MT7610e EVB	mt7620a	open	edge	core
mtk	ramips	mt7620	ralink_mt7620a-mt7610e-evb	MediaTek MT7620a + MT7610e EVB	mt7620a	open	lts	core
mtk	ramips	mt7620	ralink_mt7620a-v22sg-evb	MediaTek MT7620a V22SG	mt7620a	open	edge	core
mtk	ramips	mt7620	ralink_mt7620a-v22sg-evb	MediaTek MT7620a V22SG	mt7620a	open	lts	core
mtk	ramips	mt7620	ravpower_rp-wd03	RAVPower RP-WD03	mt7620n	open	edge	core
mtk	ramips	mt7620	ravpower_rp-wd03	RAVPower RP-WD03	mt7620n	open	lts	core
mtk	ramips	mt7620	rostelecom_rt-fl-1	RT-FL-1	mt7620	open	edge	core
mtk	ramips	mt7620	rostelecom_rt-fl-1	RT-FL-1	mt7620	open	lts	core
mtk	ramips	mt7620	rostelecom_s1010	S1010	mt7620	open	edge	core
mtk	ramips	mt7620	rostelecom_s1010	S1010	mt7620	open	lts	core
mtk	ramips	mt7620	sanlinking_d240	Sanlinking Technologies D240	mt7620a	open	edge	core
mtk	ramips	mt7620	sanlinking_d240	Sanlinking Technologies D240	mt7620a	open	lts	core
mtk	ramips	mt7620	sercomm_na930	Sercomm NA930	mt7620a	open	edge	core
mtk	ramips	mt7620	sercomm_na930	Sercomm NA930	mt7620a	open	lts	core
mtk	ramips	mt7620	sitecom_wlr-4100-v1-002	Sitecom WLR-4100 v1 002	mt7620a	open	edge	core
mtk	ramips	mt7620	sitecom_wlr-4100-v1-002	Sitecom WLR-4100 v1 002	mt7620a	open	lts	core
mtk	ramips	mt7620	snr_cpe-w4n-mt	SNR CPE-W4N MT	mt7620n	open	edge	core
mtk	ramips	mt7620	snr_cpe-w4n-mt	SNR CPE-W4N MT	mt7620n	open	lts	core
mtk	ramips	mt7620	tplink_archer-c2-v1	Archer C2 v1	mt7620a	open	edge	core
mtk	ramips	mt7620	tplink_archer-c2-v1	Archer C2 v1	mt7620a	open	lts	core
mtk	ramips	mt7620	tplink_archer-c20-v1	Archer C20 v1	mt7620a	open	edge	core
mtk	ramips	mt7620	tplink_archer-c20-v1	Archer C20 v1	mt7620a	open	lts	core
mtk	ramips	mt7620	tplink_archer-c20i	Archer C20i	mt7620a	open	edge	core
mtk	ramips	mt7620	tplink_archer-c20i	Archer C20i	mt7620a	open	lts	core
mtk	ramips	mt7620	tplink_archer-c5-v4	Archer C5 v4	mt7620a	open	edge	core
mtk	ramips	mt7620	tplink_archer-c5-v4	Archer C5 v4	mt7620a	open	lts	core
mtk	ramips	mt7620	tplink_archer-c50-v1	Archer C50 v1	mt7620a	open	edge	core
mtk	ramips	mt7620	tplink_archer-c50-v1	Archer C50 v1	mt7620a	open	lts	core
mtk	ramips	mt7620	tplink_archer-mr200	Archer MR200	mt7620a	open	edge	core
mtk	ramips	mt7620	tplink_archer-mr200	Archer MR200	mt7620a	open	lts	core
mtk	ramips	mt7620	tplink_ec220-g5-v2	EC220-G5 v2	mt7620a	open	edge	core
mtk	ramips	mt7620	tplink_ec220-g5-v2	EC220-G5 v2	mt7620a	open	lts	core
mtk	ramips	mt7620	tplink_re200-v1	RE200 v1	mt7620a	open	edge	core
mtk	ramips	mt7620	tplink_re200-v1	RE200 v1	mt7620a	open	lts	core
mtk	ramips	mt7620	tplink_re210-v1	RE210 v1	mt7620a	open	edge	core
mtk	ramips	mt7620	tplink_re210-v1	RE210 v1	mt7620a	open	lts	core
mtk	ramips	mt7620	trendnet_tew-810dr	TRENDnet TEW-810DR	mt7620a	open	edge	core
mtk	ramips	mt7620	trendnet_tew-810dr	TRENDnet TEW-810DR	mt7620a	open	lts	core
mtk	ramips	mt7620	trendnet_tha103ac	TRENDnet THA-103AC	mt7620a	open	edge	core
mtk	ramips	mt7620	trendnet_tha103ac	TRENDnet THA-103AC	mt7620a	open	lts	core
mtk	ramips	mt7620	vonets_var11n-300	Vonets VAR11N-300	mt7620n	open	edge	core
mtk	ramips	mt7620	vonets_var11n-300	Vonets VAR11N-300	mt7620n	open	lts	core
mtk	ramips	mt7620	wavlink_wl-wn530hg4	Wavlink WL-WN530HG4	mt7620a	open	edge	core
mtk	ramips	mt7620	wavlink_wl-wn530hg4	Wavlink WL-WN530HG4	mt7620a	open	lts	core
mtk	ramips	mt7620	wavlink_wl-wn531g3	Wavlink WL-WN531G3	mt7620a	open	edge	core
mtk	ramips	mt7620	wavlink_wl-wn531g3	Wavlink WL-WN531G3	mt7620a	open	lts	core
mtk	ramips	mt7620	wavlink_wl-wn531g3-a2	Wavlink WL-WN531G3-A2	mt7620a	open	edge	core
mtk	ramips	mt7620	wavlink_wl-wn531g3-a2	Wavlink WL-WN531G3-A2	mt7620a	open	lts	core
mtk	ramips	mt7620	wavlink_wl-wn535k1	Wavlink WL-WN535K1	mt7620a	open	edge	core
mtk	ramips	mt7620	wavlink_wl-wn535k1	Wavlink WL-WN535K1	mt7620a	open	lts	core
mtk	ramips	mt7620	wavlink_wl-wn579x3	Wavlink WL-WN579X3	mt7620a	open	edge	core
mtk	ramips	mt7620	wavlink_wl-wn579x3	Wavlink WL-WN579X3	mt7620a	open	lts	core
mtk	ramips	mt7620	wevo_air-duo	WeVO AIR DUO	mt7620a	open	edge	core
mtk	ramips	mt7620	wevo_air-duo	WeVO AIR DUO	mt7620a	open	lts	core
mtk	ramips	mt7620	wrtnode_wrtnode	WRTNode WRTNode	mt7620n	open	edge	core
mtk	ramips	mt7620	wrtnode_wrtnode	WRTNode WRTNode	mt7620n	open	lts	core
mtk	ramips	mt7620	xiaomi_miwifi-mini	Xiaomi MiWiFi Mini	mt7620a	open	edge	core
mtk	ramips	mt7620	xiaomi_miwifi-mini	Xiaomi MiWiFi Mini	mt7620a	open	lts	core
mtk	ramips	mt7620	youku_x2	Youku X2	mt7620a	open	edge	core
mtk	ramips	mt7620	youku_x2	Youku X2	mt7620a	open	lts	core
mtk	ramips	mt7620	youku_yk-l1	Youku YK-L1	mt7620a	open	edge	core
mtk	ramips	mt7620	youku_yk-l1	Youku YK-L1	mt7620a	open	lts	core
mtk	ramips	mt7620	youku_yk-l1c	Youku YK-L1c	mt7620a	open	edge	core
mtk	ramips	mt7620	youku_yk-l1c	Youku YK-L1c	mt7620a	open	lts	core
mtk	ramips	mt7620	yukai_bocco	YUKAI Engineering BOCCO	mt7620a	open	edge	core
mtk	ramips	mt7620	yukai_bocco	YUKAI Engineering BOCCO	mt7620a	open	lts	core
mtk	ramips	mt7620	zbtlink_zbt-ape522ii	Zbtlink ZBT-APE522II	mt7620a	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-ape522ii	Zbtlink ZBT-APE522II	mt7620a	open	lts	core
mtk	ramips	mt7620	zbtlink_zbt-cpe102	Zbtlink ZBT-CPE102	mt7620n	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-cpe102	Zbtlink ZBT-CPE102	mt7620n	open	lts	core
mtk	ramips	mt7620	zbtlink_zbt-wa05	Zbtlink ZBT-WA05	mt7620n	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-wa05	Zbtlink ZBT-WA05	mt7620n	open	lts	core
mtk	ramips	mt7620	zbtlink_zbt-we1026-5g-16m	Zbtlink ZBT-WE1026-5G 16M	mt7620a	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-we1026-5g-16m	Zbtlink ZBT-WE1026-5G 16M	mt7620a	open	lts	core
mtk	ramips	mt7620	zbtlink_zbt-we1026-h-32m	Zbtlink ZBT-WE1026-H 32M	mt7620a	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-we1026-h-32m	Zbtlink ZBT-WE1026-H 32M	mt7620a	open	lts	core
mtk	ramips	mt7620	zbtlink_zbt-we2026	Zbtlink ZBT-WE2026	mt7620n	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-we2026	Zbtlink ZBT-WE2026	mt7620n	open	lts	core
mtk	ramips	mt7620	zbtlink_zbt-we826-16m	Zbtlink ZBT-WE826 16M	mt7620a	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-we826-16m	Zbtlink ZBT-WE826 16M	mt7620a	open	lts	core
mtk	ramips	mt7620	zbtlink_zbt-we826-32m	Zbtlink ZBT-WE826 32M	mt7620a	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-we826-32m	Zbtlink ZBT-WE826 32M	mt7620a	open	lts	core
